id,name,user_id,screen_name,follow_count,follower_count,profile_image_url,follow_flg,follower_flg,url,college,description
,"あやの",4693961420,ayano_ppi,159,172,,1,0,,"清泉","鹿児島/坂元台→坂元→鹿純心 選抜英語卒 春から清泉女子大 英語英文学科です like⇒嵐、ロリータ、ジブリ、スポーツ(バド、バレー、野球...etc)演劇、神木隆之介さんアニメ、漫画、声優さん 最近、TWICEにもハマってます！"
,"まいちょび",1117893349,maityobisuke,301,384,,1,0,,"大妻","若宮中→川越南→大妻 社情 生活専攻 Mirage37th ひらーじゅ よろしくです٩(●˙▿˙●)۶"
,"りかこ",2573843173,2160Rinrin,130,171,,1,0,,"清泉","清泉ちみん、  kiwi27th、hippoりん@総武、 ろしあ"
,Rina*,2183908082,rn_0429,742,968,,1,0,https://t.co/m92eGGl91h,"大妻","星高▷owu ﾗｲﾌﾃﾞｻﾞｲﾝ 2B / 法政大学交響楽団 ﾋﾞｵﾗ / ♥ : SEKAI NO OWARI 米津玄師 指原莉乃"
,"はらわかば",2390541049,wakaba041510101,487,470,,1,0,,"大妻","猪高幼稚園▶豊が丘小▶百道小(百道リトルジュエルズ)▶百道中▶東深沢中▶HG保育コース▶︎春から大妻女子大学 児童教育｜バスケ｜お笑い | ハロプロ |"
,"Arisa✿大学垢",819180811568058368,ARI_univer,57,133,,1,0,,"大妻","#春から大妻 /人間関係社臨A/お絵描きしたりアニメ見たり愛猫愛でたり/人見知りチキン/無言フォロー歓迎"
,"りかぴ",704277661082738688,rr__1008,196,291,,1,0,,"実践","実践女子/管理 鼻フェチ"
,Masaru,710127814020718592,masaru7761,152,146,,1,0,,"相模","東海大高輪キャンパスの経営システム工学科 楽天イーグルスファン 乃木坂46、Mr.children 同じ学部、知り合いの方々フォローをお願いします。東海大相模卒 高ヶ坂小卒"
,"とどろきゆい",828587440231178240,arartru07,62,103,,1,0,,"大妻","大妻短期 家政専攻  加賀寮(絵)                                                                                                                 ▶▶  @tru0707"
,"り な  \ ☻ /",826350500677246976,reas0nr,48,46,,1,0,,"実践","実践女子大生になれました◎ ↔ 生/食/管＊Ａクラス 無言フォロー失礼します(絵)(絵)"
,"とも@1936",833671710540914688,f2xQO34qaSGUdc4,193,265,,1,0,,"フェリス","大学垢☻☻☻ferris英語英米文❤︎ (絵)#春からフェリス"
,"りか",830582391865434113,rika___0506,292,381,,1,0,,"白百合","#春から白百合女子 発達心理 / SZ♡"
,"竹林茉里子",827394338426544129,Pink_Caramel_xx,319,358,,1,0,https://t.co/Xbd3ZMIgHc,"昭和女","大網中 ☞ 千葉西高校3年B組♥︎︎∗︎*ﾟ ☞ #春から昭和女子 環デ 1年C組✧︎*｡"
,"S.Hinako(絵)",836095502038884353,venus15077,107,185,,1,0,,"清泉","清泉女子大学文化史1年(絵)大学用 
***
SHINee/韓国/Disney/ミュージカル/ヨーロッパ"
,"おぞねゆうな",2381910788,aryzchea,438,559,,1,0,https://t.co/092d1U9yW5,"大妻","Narashino4▷Tsudanuma▷owu 社臨1A ▶︎▶︎Arashi.Flower.alice◀︎◀︎"
,saori,830794838383550465,0924_saori,68,127,,1,0,,"大妻","大妻女子大学社会情報学部情報デザイン専攻 1－A 好きなもの→アニメ、米津玄師さん、RADWIMPSなど よろしくお願いします(^ ^) 無言フォロー失礼します(絵)"
,"ひなの",830370706751774724,hinanoor716,203,224,,1,0,,"フェリス","学芸58期 ▷▷ フェリス 英語英文"
,"Riri☆",1399178017,ririko_1014,221,262,,1,0,,"昭和女","荒小・JF・某D高卒業/#春からswu 初等教育 1A/【♡ARASICK♡】Yellow Prince♡/『声優』ガチ勢/踊り手♡まなこ/Goose house♡/brass band Tb担"
,"はるひ",4661189418,haruhi110911061,111,231,,1,0,,"家政","【 大学垢】春からOWU 家政学部 児童学科 児童学専攻▷▷ともだちになってね＼♡／"
,"グリーン✨",845303907593011200,Xy0sK,115,68,,1,0,,"大妻","春から大妻♪/LJK／カフェ☕️/"
,"OWU インターネット研究会",846342290020810752,netoken_,13,7,,1,0,,"大妻","こんにちは、大妻女子大学 インターネット研究会です！多摩校で主に活動しています。 略してねとけん！です。こちらのアカウントでは主にお知らせをしています。 連絡はメールかDMで(絵)→netken.game@gmail.com"
,"わたなべ たえ",3320945466,uni__t,29,60,,1,0,,"実践","《大学垢》 春から実践女子大学 健康栄養専攻 です(絵) 無言フォローごめんなさい！ 気軽にフォローしてください！"
,"ちあき",3025095486,chakicha___13,541,777,,1,0,https://t.co/2iSGtJmdj7,"実践","獨玉→実践"
,"さや",4395416390,saaaya_819,101,218,,1,0,,"大妻","大学垢/春から大妻"
,"あきみ〜",823346630954844160,loumii_811,208,332,,1,0,https://t.co/NO8joWsAa9,"大妻","初の試み大学アカウントとゆうものをつくってみました！owu(絵)英文 本垢の方がメインです→(絵)@minko811(絵) hey guys.my teenager life－18y/o '98s ⚐CHEER⚐ 1D│LDH│登坂広臣｜５H｜TAYLOR | SELENA | LM｜WE ARE REDS⚽"
,"VORTEX 2017",1073724247,vortex_info2017,795,487,,1,0,,"フェリス","横国×フェリスのインカレサッカーサークルVORTEXです！ わからないことがあったら気軽にリプライ、ダイレクトメールしてください！@VORTEX_info_にアカウント移行しました！"
,"ねねちゃん",2567091032,creamynenechan2,483,530,,1,0,,"東京女","聖霊 62nd ☞東京女子大学 言語科学 /AIESEC TO/https://t.co/BonJ8dkDWy"
,Nana,2375310170,winnerbibi,271,398,,1,0,https://t.co/SLAnzJo5SW,"大妻","#大妻 #OWU #大比C(絵)(絵)(絵)(絵)(絵)(絵)#大学垢"
,"SAKI♡",2318605164,Sakiii030726,296,361,,1,0,,"大妻","owu英文A(絵)(絵)(絵)"
,"宮下万菜香",4051639159,manaka___0918,501,566,,1,0,https://t.co/kT91Ymk1gm,"大妻","＊ミライズ一期生 ＊Matudo1 ＊CGVBT ＊owu社環1B＊"
,"なゆ",841273672342028288,nayuyu__n3139,13,18,,1,0,,"大妻","春から owu 社情 ◇大学垢◇ ゲーム アニメ 声優好きです！後、音楽も♪   仲良くしてくれると嬉しいです☺"
,ayaka,846003466266853376,s_w_u_2017,81,100,,1,0,,"昭和女","swu心理1A  No.9"
,"まどか",822040835940184064,camg165,117,256,,1,0,https://t.co/Ca5Fy1YgTz,"フェリス","(絵)ferris 英文 #春からフェリス
本垢 @doridehi"
,"すずきあい",824563299236737024,ai_beeeeeell,51,106,,1,0,,"大妻","大学垢作りました！高校は市船です(絵)春から大妻比較文化です！本垢→@ai2213_ai"
,"りえ",828556358999896064,spiii589,41,98,,1,0,,"実践","大学垢 ￤ 実践女子 生活心理専攻"
,"なつき",824523025261293569,na_tsu3m,80,140,,1,0,,"大妻","【大学垢】春➭owu 短ビジ専攻1A(絵)/久我山寮生(絵) /無言フォロー失礼します(絵)"
,"石川 りん子",806492763004891137,__riiinko41,136,252,,1,0,,"大妻","大妻女子大 コミ文 1A"
,"かすみ",2949000067,414Powdersnow,15,48,,1,0,,"実践","４月から実践女子　英文科！"
,Haruka,825926845367414785,Haruka_swu,79,113,,1,0,,"昭和女","newt→→→swu( ¨̮ )♡好きなもの→SHINee♡他にも色々♡"
,"みさ",825662001586204673,misamisamisa103,427,436,,1,0,,"白百合","春から白百合女子大学フランス語学科に入学します(o^^o)気軽にフォローしてください♪#白百合アカ"
,"h a r u",818026224500895745,ha_lu_7,398,569,,1,0,,"大妻","大学垢｜春からowu被服A(絵)｜bts ♡ seventeen"
,"ヒラノ ナツミ",2613719952,simpsons_321,584,681,,1,0,,"大妻","hg ≫ owu 1B @shinakichi9"
,"かほ",2281868179,k_oz3zo_s2_,402,777,,1,0,https://t.co/kuBw1YFbps,"大妻","+81 / 98 / tk / owu / 情デA"
,HIBIKI,2365004701,hiiiibiii,27,38,,1,0,,"清泉","春から清泉女子大＊英語英文学科！！♡⃛同じ学校の人フォローよろしくお願いします！❁1D/ARASHI/❁ kagawa"
,sumika,819940428686323718,su__ars__gene,226,363,,1,0,https://t.co/N7q1QolX6Y,"大妻","＊owu＊｜▶︎社生A◀︎｜ジャニーズ｜LDH｜ライブ｜@ArashiKazusumi(本垢)｜左｜良かったらインスタでも繋がりたいです！｜"
,"かほ《大学垢》",825107933138612230,ks1sy1kr2sr6tk,109,213,,1,0,,"大妻","#春からowu #春から大妻 #大妻女子大学 人間関係学部社会・臨床心理学専攻 / 多摩 / 久我山寮 無言多いかもなのでごめんなさい(絵) 仲良くしていただけたら嬉しいです(絵)(絵) お返事遅めだと思うのですがお許し下さい！(絵)(絵)‍♀️"
,"はずき",818276890653790208,haaaau_15,228,395,,1,0,,"フェリス","#春からフェリス 国際交流  @15hazuuuuu"
,"ナポリタン",824101497344397312,AEUIas52,20,27,,1,0,,"大妻","最近始めました よろしくお願いします        春から大妻です！"
,"りほ",4582222766,R10icj,94,158,,1,0,,"実践","明誠3年 春から実践"
,"(絵)えみり(絵)",707802128480387072,emr_v_17,143,232,,1,0,,"大妻","owu 環境情報専攻B/Kpop♡SEVENTEEN♡"
,"あやぽん",2934399931,AyaaaaAyachan,62,175,,1,0,,"実践","大学用/みんなつくってるからやってみる笑 awa⇒実践女子大 JJ 英文 韓国/k-pop大好き♡got7 beast afterschool bestie"
,"もり あおば",3185802180,aochan_exo12,388,565,,1,0,https://t.co/sqCerwHru2,"大妻","98's / Tokyo Setagaya / Korea . kashima antlers /next→春から大妻女子大 社情"
,"あつき",811520156912357377,y_atsuxx,141,270,,1,0,,"大妻","春から 大妻OWU(社情 情デ 専攻) Yamanashi(絵)Tokyo本アカ☞@AtsukiRadwimps"
,"かほ",807225180221116417,kahonuma0620,210,264,,1,0,,"大妻","owu 食専B"
,"新田 かおり",796583516913831937,enpitutoshaapen,742,828,,1,0,,"大妻","☻大学用垢 ☻ #春から大妻 無言フォロー失礼します(絵)(絵) よろしくお願いします！"
,"ゆうり",787565898366226433,ghghgdtm0425,588,686,,1,0,,"大妻","宮崎→東京   大妻女子大(絵) #OWU"
,"さら",2158363596,_sarachama1010,397,581,,1,0,https://t.co/EfL7wzQgzm,"大妻","♥ owu 英文 1B ♥"
,Hina,3152628703,hn_1134,163,192,,1,0,,"大妻","大妻/社会･臨床心理学専攻 1A(絵)甘いものと三代目が大好き(絵)"
,"(:美桜(絵)(絵)mio:)",2360847336,reomiomao,334,483,,1,0,https://t.co/jgvly72kjs,"大妻","right girl /洋楽•洋画大好き/DISNEY(絵)/劇団四季/Aladdin✨/EXILE TETSUYA/Bruno mars/maroon5/Justin bieber/chainsmokers/panic! at the disco/18/NIKE/春からowu(絵)コミ文(大学垢)→@mi3029291o"
,MAKI,3275602940,maaaaaki_16,312,365,,1,0,https://t.co/hpyufIWHOH,"大妻","seibudai → owu 短家 1B (絵)"
,mei,824122185203810304,_mmmkb,51,63,,1,0,,"大妻","owu / 英文１Ａ こっち使わないので @otkmmm20 フォローお願いします☺︎"
,mizuki,739604533827895296,nakami_1098,197,219,,1,0,https://t.co/9zPCguJU5f,"実践","jwu eco 2nd  公共生活 / 東大歌劇団 / 早稲田クラ弦  基本ROM"
,"さくらかふぇ",747368902905069570,jissensakura,379,90,,1,0,,"実践","実践女子大学さくらかふぇNew✨アカウントです☆ 桜ホール2階で活動しております。知らないって人多いのでは...？後期は10月から活動予定！みんなが食べたいもの、作って欲しいもの、じゃんじゃん募集します！アンケートご協力願います(*˙︶˙*)ﾉﾞお気軽にお声かけください♪"
,"愛 梨",1510020121,ARn_0620,382,427,,1,0,https://t.co/Igh1wGqTXF,"大妻","荒川七中 ▶▷小金高校49期 ▶▷大妻(管理栄養士専攻"
,"(絵)きのしたはるか(絵)",833592712263655424,haru_kj8_0202,302,391,,1,0,https://t.co/CYBvdGWpJT,"実践","実践女子/人間社会Eクラス/Follow Me/右のアホ面"
,"れいな",828244421976023040,_Rei_orange,88,178,,1,0,,"大妻","￤ 大妻 ￤ 人間関係 ￤ 介福 ￤ 無言フォロー◎(絵) 気軽にフォローお願いします♪♪ like☞アニメ/kiramune/GReeeeN/Mrs.GREEN APPLE/chip'ndale トプ左(絵)"
,"小林みずき",2895391778,910_mizuki,117,116,,1,0,,"実践","◎flumpool/KEYTALK/ORAL/vanillas... ✩実践女子国文2年"
,rei,836225308822888448,ryuuuuuray10969,314,329,,1,0,https://t.co/fq1wX4fB8H,"東洋英和","春から東洋英和女学院大学/TEU/国際社会学部/国際社会学科/無言フォロー失礼します/気軽にフォロー(絵)/最初からタメ/ ツイッターやり方わからないです(絵)(絵)(絵)/インスタやってます！フォローしてやってください(絵)(絵)"
,"ひより",2842367016,xxx_hiyori,241,186,,1,0,https://t.co/cLOC6X2RRT,"昭和女","(絵)(絵)(絵)(絵)   (絵)swu 環デ PD希望"
,"大学用 まいこ",4593243013,ymaikooo00,31,77,,1,0,,"大妻","@Ymaaaiko←の方にフォローお願いします      春から大妻女子大学  人間関係学部"
,"原 紗椰",2951760954,s__saya,160,222,,1,0,https://t.co/Lenf4jpTW6,"清泉","幸手/徳栄3 - 9/和太鼓/crAzy’S✡/春から清泉女子大/英語英文 ＊アミューズ/チームハンサム/俳優＊"
,"カンナ",1632883778,muchomuchon,330,491,,1,0,https://t.co/DsFMi17W5U,"大妻","owu比文A (絵)(絵) @Zendaya"
,"sae(絵)",1471767625,i__sae,724,1019,,1,0,https://t.co/5J8bXHVZRX,"大妻","kt3↪︎owu比較文化A組(絵)(絵)・〔@bottkoi0808〕・ amuronamie"
,"ユウナ",3017827409,NDsBX4xj6avm9HO,184,114,,1,0,,"実践","実践女子/英文科/スノボー/バスケ/人見知り/フォローよろしくね♪"
,"タジマ アイカ",2583657554,taji_ma26,575,779,,1,0,https://t.co/nRPcVGWZ3B,"大妻","(絵)owu 被服 １Ａ(絵)"
,"ななこ",830767787714834432,nanaco_7750,151,244,,1,0,,"大妻","▷大学垢 (絵) 春から大妻 社会情報学部(絵) 無言フォロー◎ ディズニー / 古着 / EDM /じゃぱれげ みぎ!"
,"うるぴ",600081502,a_24xxx,594,604,,1,0,,"実践","あやこ (絵)️‍(絵)(絵)️‍(絵)(絵)️‍(絵) 実践女子現社 session 11th waack (( Instagram ☻ →urupipi ))"
,"杏菜 丹羽",848874568798265344,itUGkS4mMaD7o8n,60,45,,1,0,,"大妻","ぼっち回避のために大学垢作りました。無言フォロー中。許してください(絵)#春から大妻女子"
,"☆えりな☆",3276199022,marierisayaaya1,373,746,,1,0,https://t.co/4ehUobhDRa,"大妻","(絵)(絵)(絵)(絵)歌→https://t.co/urwVotylvs 98line延岡→東京 大妻女子大 ☆Ailee☆AOMG☆khiphop(絵)"
,"YAMADA HINANO(絵)(絵)(絵)",2949598322,hinano0827gmai1,601,707,,1,0,https://t.co/Sv6RM3siEm,"共立","共立女子大2年 猫好き 個性的の極みです@HINANOTANTAN"
,"みちょ",833943705472032769,qSWVUJ4u22JpyRA,248,336,,1,0,,"大妻","大学用アカウント*◌¨̮͚ *.ﾟ春からowu 社会学部 多摩キャンパスです❥︎･•"
,"田中 ゆうみ",830376128053284864,tnyt_98,79,122,,1,0,,"家政","船橋芝山 3-A ➳ OWU 家政学部 被服学科1-A(40)(絵) AAA / Nissy / Disney トプ右 たまに(絵)かけてます"
,"ゆい✌️",816443845562896384,motoyu316,183,205,,1,0,https://t.co/rIPji6MZ74,"大妻","五工▷owu.大英1b ⍨⃞ 好 ▷ #jojo .漫画 .食べること .猫 '14.7.3"
,"yuka(絵)",828153645766053888,yukakochan1998,383,403,,1,0,,"実践","《大学用》春からjwu 家政経済(絵)"
,"彩野",819150955694297089,AyanoFish_U,108,210,,1,0,,"フェリス","フェリス 英文 / 大学アカ / 無言フォローごめんなさい(絵) / @AyanoFish"
,"ほのかϋ",832449075035279361,_honoka_21_,138,245,,1,0,,"フェリス","春からフェリス 文コミュ科!! フォローおねがいします"
,"(絵)(絵)nami(絵)(絵)",814658108131676160,pink_rbtm,134,287,,1,0,,"フェリス","大学垢 ♡ 春からフェリス 日文 ♡ 本垢は仲良くなってからフォロリクしてください♡ (@pnk_mrbt)"
,"すずか",712951587333799936,suzunoa1007,190,175,,1,0,,"大妻","大学垢/owu英文 2A"
,"かなこ",701588472046325761,_____knk_,63,251,,1,0,,"大妻","owu 社会情報 / 情デ2A　　　　　　　 　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　"
,"Dan Jiri",717014648684294144,timeleap2014,561,400,,1,0,,"聖心","Gakushuin univ"
,maki,711816737604251648,ronn269,49,38,,1,0,,"大妻","owu 比文 cクラス 仏語 猫・映画・アニメ好き"
,"あらいちゃん",716570750899990528,yuk__311,120,136,,1,0,,"大妻","アニメ､声優とかが好き系女子 とりあえずゆる〜くすごしたい(絵)KHS→owu 短食栄1Ａ"
,"あき",833122725853933568,panaman007,162,263,,1,0,,"大妻","大学垢: 大妻 : 人関 : 社会 無言フォローすみません(絵)"
,"c a h o",701312205153644544,ulzaang_ka22,329,337,,1,0,https://t.co/3E4jM1CN7h,"大妻","大妻 英文 １Ａ"
,"いずみ さわ",792684416694759424,3wake1,299,368,,1,0,https://t.co/mElSCfFWpg,"大妻","緑陽→春から大妻 食専 1A(絵)"
